what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381153262887
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381153300277
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381153419239
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1381153420826
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381153466096
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381153505749
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381153518826
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381153555608
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381153750115
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381153765946
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1381153899146
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1381153908683
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1381153910499
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381154067505
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381154268702
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1381154292524
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381154309936
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381154313357
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1381154316057
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1381154318825
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1381154324153
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1381154442382
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1381154444917
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381154511633
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381154544625
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1381154544649
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1381154577613
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1381154597113
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1381154679661
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1381154717376
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1381154721702
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1381154735747
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1381154789176
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1381154798741
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1381154869682
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1381154873238
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381155103176
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381155221580
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381155302081
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381155639344
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381155640498
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381155660473
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381155778039
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381155913362
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1381156750166
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1381156815771
